"value" "sum_stat" "response" "condition" "model" "graph" "time" "instruction"
"1118" 0.0231233162509644 "middle_mean" "upper" 43 "t" 4 1 1
"1119" 0.0230581583124159 "slow_mean" "upper" 43 "t" 4 1 1
"1120" 0.0222504705967672 "fast_mean" "lower" 43 "t" 4 1 1
"1121" 0.0231994395679396 "middle_mean" "lower" 43 "t" 4 1 1
"1122" 0.0234153112957526 "slow_mean" "lower" 43 "t" 4 1 1
"1123" 0.023920399712148 "fast_mean" "upper" 44 "t" 4 1 1
"1124" 0.0231230569006009 "middle_mean" "upper" 44 "t" 4 1 1
"1125" 0.0230371653322083 "slow_mean" "upper" 44 "t" 4 1 1
"1126" 0.0222128560551491 "fast_mean" "lower" 44 "t" 4 1 1
"1127" 0.023126762484551 "middle_mean" "lower" 44 "t" 4 1 1
"1128" 0.0233958403678071 "slow_mean" "lower" 44 "t" 4 1 1
"1129" 0.0238708540160961 "fast_mean" "upper" 45 "t" 4 1 1
"1130" 0.0230767088375964 "middle_mean" "upper" 45 "t" 4 1 1
"1131" 0.0230204193187091 "slow_mean" "upper" 45 "t" 4 1 1
"1132" 0.0220614269695714 "fast_mean" "lower" 45 "t" 4 1 1
"1133" 0.0231293683978768 "middle_mean" "lower" 45 "t" 4 1 1
"1134" 0.0233923715308314 "slow_mean" "lower" 45 "t" 4 1 1
"1135" 0.0238558121318142 "fast_mean" "upper" 46 "t" 4 1 1
"1136" 0.0230398513339786 "middle_mean" "upper" 46 "t" 4 1 1
"1137" 0.0230292624090544 "slow_mean" "upper" 46 "t" 4 1 1
"1138" 0.0218852477880155 "fast_mean" "lower" 46 "t" 4 1 1
"1139" 0.0230267760731943 "middle_mean" "lower" 46 "t" 4 1 1
"1140" 0.0233560595966551 "slow_mean" "lower" 46 "t" 4 1 1
"1141" 0.0238859278511534 "fast_mean" "upper" 47 "t" 4 1 1
"1142" 0.0229884339695563 "middle_mean" "upper" 47 "t" 4 1 1
"1143" 0.0229824752379383 "slow_mean" "upper" 47 "t" 4 1 1
"1144" 0.0218123878832438 "fast_mean" "lower" 47 "t" 4 1 1
"1145" 0.022943588695223 "middle_mean" "lower" 47 "t" 4 1 1
"1146" 0.0232457271383932 "slow_mean" "lower" 47 "t" 4 1 1
"1147" 0.023888355529867 "fast_mean" "upper" 48 "t" 4 1 1
"1148" 0.0229886648785612 "middle_mean" "upper" 48 "t" 4 1 1
"1149" 0.0229087498010903 "slow_mean" "upper" 48 "t" 4 1 1
"1150" 0.0214960860299908 "fast_mean" "lower" 48 "t" 4 1 1
"1151" 0.0226705861251414 "middle_mean" "lower" 48 "t" 4 1 1
"1152" 0.023172468070083 "slow_mean" "lower" 48 "t" 4 1 1
"1153" 0.0993019397721109 "fast_mean" "upper" 49 "t" 5 1 2
"1154" 0.0979393426558721 "middle_mean" "upper" 49 "t" 5 1 2
"1155" 0.100362994216219 "slow_mean" "upper" 49 "t" 5 1 2
"1156" 0.105228255250084 "fast_mean" "lower" 49 "t" 5 1 2
"1157" 0.108233970841135 "middle_mean" "lower" 49 "t" 5 1 2
"1158" 0.106865757964554 "slow_mean" "lower" 49 "t" 5 1 2
"1159" 0.0996535014401277 "fast_mean" "upper" 50 "t" 5 1 2
"1160" 0.0983031648720882 "middle_mean" "upper" 50 "t" 5 1 2
"1161" 0.101085660479593 "slow_mean" "upper" 50 "t" 5 1 2
"1162" 0.105606351798901 "fast_mean" "lower" 50 "t" 5 1 2
"1163" 0.108713802429834 "middle_mean" "lower" 50 "t" 5 1 2
"1164" 0.107884353070365 "slow_mean" "lower" 50 "t" 5 1 2
"1165" 0.0998586738974001 "fast_mean" "upper" 51 "t" 5 1 2
"1166" 0.0991165862296786 "middle_mean" "upper" 51 "t" 5 1 2
"1167" 0.101839763451975 "slow_mean" "upper" 51 "t" 5 1 2
"1168" 0.105784496994104 "fast_mean" "lower" 51 "t" 5 1 2
"1169" 0.109701363777601 "middle_mean" "lower" 51 "t" 5 1 2
"1170" 0.108952498465325 "slow_mean" "lower" 51 "t" 5 1 2
"1171" 0.100299738247862 "fast_mean" "upper" 52 "t" 5 1 2
"1172" 0.0995463513119273 "middle_mean" "upper" 52 "t" 5 1 2
"1173" 0.102530726663963 "slow_mean" "upper" 52 "t" 5 1 2
"1174" 0.105922136279016 "fast_mean" "lower" 52 "t" 5 1 2
"1175" 0.110291518164056 "middle_mean" "lower" 52 "t" 5 1 2
"1176" 0.11021776744035 "slow_mean" "lower" 52 "t" 5 1 2
"1177" 0.100616598381847 "fast_mean" "upper" 53 "t" 5 1 2
"1178" 0.0999685265532439 "middle_mean" "upper" 53 "t" 5 1 2
"1179" 0.103334208682136 "slow_mean" "upper" 53 "t" 5 1 2
"1180" 0.1059942158898 "fast_mean" "lower" 53 "t" 5 1 2
"1181" 0.111451233294254 "middle_mean" "lower" 53 "t" 5 1 2
"1182" 0.111998004492189 "slow_mean" "lower" 53 "t" 5 1 2
"1183" 0.1009846193327 "fast_mean" "upper" 54 "t" 5 1 2
"1184" 0.1002989582515 "middle_mean" "upper" 54 "t" 5 1 2
"1185" 0.104100923421667 "slow_mean" "upper" 54 "t" 5 1 2
"1186" 0.105699305840737 "fast_mean" "lower" 54 "t" 5 1 2
"1187" 0.112667630092186 "middle_mean" "lower" 54 "t" 5 1 2
"1188" 0.113579223576239 "slow_mean" "lower" 54 "t" 5 1 2
"1189" 0.0235860238104154 "fast_mean" "upper" 55 "t" 5 1 1
"1190" 0.0228390634496566 "middle_mean" "upper" 55 "t" 5 1 1
"1191" 0.0228940576169842 "slow_mean" "upper" 55 "t" 5 1 1
"1192" 0.0225894057425107 "fast_mean" "lower" 55 "t" 5 1 1
"1193" 0.0235773532156528 "middle_mean" "lower" 55 "t" 5 1 1
"1194" 0.0237664458267084 "slow_mean" "lower" 55 "t" 5 1 1
"1195" 0.0235866762398832 "fast_mean" "upper" 56 "t" 5 1 1
"1196" 0.0228596868027162 "middle_mean" "upper" 56 "t" 5 1 1
"1197" 0.0229571193992463 "slow_mean" "upper" 56 "t" 5 1 1
"1198" 0.022509497124304 "fast_mean" "lower" 56 "t" 5 1 1
"1199" 0.0235452578212798 "middle_mean" "lower" 56 "t" 5 1 1
"1200" 0.0238299663842374 "slow_mean" "lower" 56 "t" 5 1 1
"1201" 0.0235617619248096 "fast_mean" "upper" 57 "t" 5 1 1
"1202" 0.0228690919861827 "middle_mean" "upper" 57 "t" 5 1 1
"1203" 0.0230390210440914 "slow_mean" "upper" 57 "t" 5 1 1
"1204" 0.0224235116768638 "fast_mean" "lower" 57 "t" 5 1 1
"1205" 0.0235572713812134 "middle_mean" "lower" 57 "t" 5 1 1
"1206" 0.0239243728846753 "slow_mean" "lower" 57 "t" 5 1 1
"1207" 0.023598476886567 "fast_mean" "upper" 58 "t" 5 1 1
"1208" 0.0228693504615456 "middle_mean" "upper" 58 "t" 5 1 1
"1209" 0.0230539380214597 "slow_mean" "upper" 58 "t" 5 1 1
"1210" 0.0223397955348411 "fast_mean" "lower" 58 "t" 5 1 1
"1211" 0.0235284885898497 "middle_mean" "lower" 58 "t" 5 1 1
"1212" 0.0240042939528656 "slow_mean" "lower" 58 "t" 5 1 1
"1213" 0.0235588575391807 "fast_mean" "upper" 59 "t" 5 1 1
"1214" 0.0228840694895959 "middle_mean" "upper" 59 "t" 5 1 1
"1215" 0.0231080320026294 "slow_mean" "upper" 59 "t" 5 1 1
"1216" 0.0221568466433296 "fast_mean" "lower" 59 "t" 5 1 1
"1217" 0.0233782994567251 "middle_mean" "lower" 59 "t" 5 1 1
"1218" 0.0242005715242125 "slow_mean" "lower" 59 "t" 5 1 1
"1219" 0.0236543959525769 "fast_mean" "upper" 60 "t" 5 1 1
"1220" 0.022870078331718 "middle_mean" "upper" 60 "t" 5 1 1
"1221" 0.0230934080811992 "slow_mean" "upper" 60 "t" 5 1 1
"1222" 0.0219570262467555 "fast_mean" "lower" 60 "t" 5 1 1
"1223" 0.0233453785568353 "middle_mean" "lower" 60 "t" 5 1 1
"1224" 0.0240957756661565 "slow_mean" "lower" 60 "t" 5 1 1
"1225" 0.0936879040102963 "fast_mean" "upper" 61 "t" 6 1 2
"1226" 0.0953120175445211 "middle_mean" "upper" 61 "t" 6 1 2
"1227" 0.0991660271136827 "slow_mean" "upper" 61 "t" 6 1 2
"1228" 0.111387916723203 "fast_mean" "lower" 61 "t" 6 1 2
"1229" 0.111936553627227 "middle_mean" "lower" 61 "t" 6 1 2
"1230" 0.10928565794837 "slow_mean" "lower" 61 "t" 6 1 2
"1231" 0.0945291885786042 "fast_mean" "upper" 62 "t" 6 1 2
"1232" 0.0960942169824462 "middle_mean" "upper" 62 "t" 6 1 2
"1233" 0.100501863126389 "slow_mean" "upper" 62 "t" 6 1 2
"1234" 0.11192968589053 "fast_mean" "lower" 62 "t" 6 1 2
"1235" 0.113144894203887 "middle_mean" "lower" 62 "t" 6 1 2
"1236" 0.111156770349551 "slow_mean" "lower" 62 "t" 6 1 2
"1237" 0.0953240203742643 "fast_mean" "upper" 63 "t" 6 1 2
"1238" 0.0970746040535898 "middle_mean" "upper" 63 "t" 6 1 2
"1239" 0.102241757212667 "slow_mean" "upper" 63 "t" 6 1 2
"1240" 0.112872141925783 "fast_mean" "lower" 63 "t" 6 1 2
"1241" 0.114641508693831 "middle_mean" "lower" 63 "t" 6 1 2
"1242" 0.113167415463743 "slow_mean" "lower" 63 "t" 6 1 2
"1243" 0.0959877058768698 "fast_mean" "upper" 64 "t" 6 1 2
"1244" 0.0979644598124142 "middle_mean" "upper" 64 "t" 6 1 2
"1245" 0.103684678565959 "slow_mean" "upper" 64 "t" 6 1 2
"1246" 0.113516653495562 "fast_mean" "lower" 64 "t" 6 1 2
"1247" 0.116217315910157 "middle_mean" "lower" 64 "t" 6 1 2
"1248" 0.115515936870955 "slow_mean" "lower" 64 "t" 6 1 2
"1249" 0.096664359365608 "fast_mean" "upper" 65 "t" 6 1 2
"1250" 0.0989029547135722 "middle_mean" "upper" 65 "t" 6 1 2
"1251" 0.105216934572814 "slow_mean" "upper" 65 "t" 6 1 2
"1252" 0.114627060488903 "fast_mean" "lower" 65 "t" 6 1 2
"1253" 0.118447030494639 "middle_mean" "lower" 65 "t" 6 1 2
"1254" 0.118281557646196 "slow_mean" "lower" 65 "t" 6 1 2
"1255" 0.0974123445451987 "fast_mean" "upper" 66 "t" 6 1 2
"1256" 0.09943384108761 "middle_mean" "upper" 66 "t" 6 1 2
"1257" 0.1066662606365 "slow_mean" "upper" 66 "t" 6 1 2
"1258" 0.116280045425497 "fast_mean" "lower" 66 "t" 6 1 2
"1259" 0.120680924213403 "middle_mean" "lower" 66 "t" 6 1 2
"1260" 0.121171435125545 "slow_mean" "lower" 66 "t" 6 1 2
"1261" 0.0232214849348367 "fast_mean" "upper" 67 "t" 6 1 1
"1262" 0.022561783592339 "middle_mean" "upper" 67 "t" 6 1 1
"1263" 0.0226847987936098 "slow_mean" "upper" 67 "t" 6 1 1
"1264" 0.0229147927471871 "fast_mean" "lower" 67 "t" 6 1 1
"1265" 0.0239607204202403 "middle_mean" "lower" 67 "t" 6 1 1
"1266" 0.0241957896669364 "slow_mean" "lower" 67 "t" 6 1 1
"1267" 0.0232215944542371 "fast_mean" "upper" 68 "t" 6 1 1
"1268" 0.0225977448608527 "middle_mean" "upper" 68 "t" 6 1 1
"1269" 0.0228352253031063 "slow_mean" "upper" 68 "t" 6 1 1
"1270" 0.0229164762112875 "fast_mean" "lower" 68 "t" 6 1 1
"1271" 0.0240042869762382 "middle_mean" "lower" 68 "t" 6 1 1
"1272" 0.0243498572951132 "slow_mean" "lower" 68 "t" 6 1 1
"1273" 0.023201317056884 "fast_mean" "upper" 69 "t" 6 1 1
"1274" 0.0226665604780954 "middle_mean" "upper" 69 "t" 6 1 1
"1275" 0.0229640975897688 "slow_mean" "upper" 69 "t" 6 1 1
"1276" 0.022889228972569 "fast_mean" "lower" 69 "t" 6 1 1
"1277" 0.0240475660853435 "middle_mean" "lower" 69 "t" 6 1 1
"1278" 0.0246059262073096 "slow_mean" "lower" 69 "t" 6 1 1
"1279" 0.0232888698657555 "fast_mean" "upper" 70 "t" 6 1 1
"1280" 0.0226863599568887 "middle_mean" "upper" 70 "t" 6 1 1
"1281" 0.0231293761417916 "slow_mean" "upper" 70 "t" 6 1 1
"1282" 0.0226905329728824 "fast_mean" "lower" 70 "t" 6 1 1
"1283" 0.0240371961754989 "middle_mean" "lower" 70 "t" 6 1 1
"1284" 0.0247209830253093 "slow_mean" "lower" 70 "t" 6 1 1
"1285" 0.0233080629192328 "fast_mean" "upper" 71 "t" 6 1 1
"1286" 0.0227405651943164 "middle_mean" "upper" 71 "t" 6 1 1
"1287" 0.0232430476375573 "slow_mean" "upper" 71 "t" 6 1 1
"1288" 0.0226459530676885 "fast_mean" "lower" 71 "t" 6 1 1
"1289" 0.0240473338225282 "middle_mean" "lower" 71 "t" 6 1 1
"1290" 0.024890288005978 "slow_mean" "lower" 71 "t" 6 1 1
"1291" 0.0233568003840474 "fast_mean" "upper" 72 "t" 6 1 1
"1292" 0.0227697118306504 "middle_mean" "upper" 72 "t" 6 1 1
"1293" 0.0233186316700124 "slow_mean" "upper" 72 "t" 6 1 1
"1294" 0.0223812017045635 "fast_mean" "lower" 72 "t" 6 1 1
"1295" 0.0239058725318894 "middle_mean" "lower" 72 "t" 6 1 1
"1296" 0.0250272582422683 "slow_mean" "lower" 72 "t" 6 1 1
