"subj" "sess" "dist" "prop" "instr" "resp" "rt" "tr_id" "acc" "block"
"18446" "nh" 11 1 11 0 1 256 75 1 7
"18447" "nh" 11 1 11 0 1 319 90 1 7
"18448" "nh" 11 1 11 0 1 396 92 1 7
"18449" "nh" 11 2 11 0 1 346 31 0 8
"18450" "nh" 11 1 11 0 1 313 33 1 8
"18451" "nh" 11 1 11 0 1 356 44 1 8
"18452" "nh" 11 1 11 0 1 345 81 1 8
"18453" "nh" 1 1 12 0 1 540 22 1 3
"18454" "nh" 1 1 12 0 1 443 27 1 3
"18455" "nh" 1 1 12 0 1 478 52 1 3
"18456" "nh" 1 1 12 0 1 553 61 1 3
"18457" "nh" 1 1 12 0 1 339 66 1 3
"18458" "nh" 1 1 12 0 1 445 88 1 3
"18459" "nh" 1 1 12 0 1 339 93 1 3
"18460" "nh" 1 1 12 0 1 430 43 1 4
"18461" "nh" 1 2 12 0 2 342 49 1 4
"18462" "nh" 1 1 12 0 2 313 63 0 4
"18463" "nh" 1 1 12 0 1 324 92 1 4
"18464" "nh" 1 1 12 0 2 515 94 0 4
"18465" "nh" 1 1 12 0 1 384 21 1 7
"18466" "nh" 1 2 12 0 1 305 50 0 7
"18467" "nh" 1 1 12 0 1 335 57 1 8
"18468" "nh" 1 1 12 0 1 356 73 1 8
"18469" "nh" 2 1 12 0 1 317 18 1 1
"18470" "nh" 2 2 12 0 1 456 23 0 1
"18471" "nh" 2 1 12 0 1 320 31 1 1
"18472" "nh" 2 2 12 0 1 337 37 0 1
"18473" "nh" 2 1 12 0 1 476 38 1 1
"18474" "nh" 2 2 12 0 1 420 99 0 1
"18475" "nh" 2 1 12 0 1 531 102 1 1
"18476" "nh" 2 1 12 0 1 470 15 1 2
"18477" "nh" 2 1 12 0 1 433 45 1 2
"18478" "nh" 2 2 12 0 1 268 77 0 2
"18479" "nh" 2 1 12 0 1 332 100 1 2
"18480" "nh" 2 1 12 0 1 491 1 1 5
"18481" "nh" 2 2 12 0 1 514 21 0 5
"18482" "nh" 2 1 12 0 1 371 41 1 5
"18483" "nh" 2 1 12 0 1 436 67 1 5
"18484" "nh" 2 2 12 0 1 396 69 0 5
"18485" "nh" 2 2 12 0 1 421 81 0 5
"18486" "nh" 2 1 12 0 1 371 83 1 5
"18487" "nh" 2 1 12 0 1 359 94 1 5
"18488" "nh" 2 2 12 0 1 454 31 0 6
"18489" "nh" 2 2 12 0 1 416 42 0 6
"18490" "nh" 2 1 12 0 1 397 71 1 6
"18491" "nh" 2 1 12 0 1 404 85 1 6
"18492" "nh" 2 1 12 0 1 319 96 1 6
"18493" "nh" 3 1 12 0 1 423 18 1 3
"18494" "nh" 3 2 12 0 1 532 24 0 3
"18495" "nh" 3 2 12 0 1 508 25 0 3
"18496" "nh" 3 1 12 0 1 387 48 1 3
"18497" "nh" 3 2 12 0 1 339 89 0 3
"18498" "nh" 3 1 12 0 1 391 96 1 3
"18499" "nh" 3 1 12 0 1 447 4 1 4
"18500" "nh" 3 1 12 0 1 446 12 1 4
"18501" "nh" 3 1 12 0 1 386 31 1 4
"18502" "nh" 3 1 12 0 1 308 56 1 4
"18503" "nh" 3 1 12 0 2 429 71 0 4
"18504" "nh" 3 1 12 0 1 325 94 1 4
"18505" "nh" 3 1 12 0 1 360 56 1 7
"18506" "nh" 3 1 12 0 1 406 92 1 7
"18507" "nh" 3 2 12 0 1 340 96 0 7
"18508" "nh" 3 1 12 0 1 463 2 1 8
"18509" "nh" 3 1 12 0 1 384 19 1 8
"18510" "nh" 3 2 12 0 1 450 46 0 8
"18511" "nh" 3 1 12 0 1 432 76 1 8
"18512" "nh" 3 1 12 0 1 352 86 1 8
"18513" "nh" 3 1 12 0 1 401 90 1 8
"18514" "nh" 3 1 12 0 1 334 99 1 8
"18515" "nh" 4 1 12 0 2 434 1 0 1
"18516" "nh" 4 1 12 0 1 350 65 1 1
"18517" "nh" 4 2 12 0 1 409 68 0 1
"18518" "nh" 4 1 12 0 1 333 93 1 1
"18519" "nh" 4 2 12 0 1 302 99 0 1
"18520" "nh" 4 1 12 0 1 319 28 1 2
"18521" "nh" 4 1 12 0 1 307 30 1 2
"18522" "nh" 4 1 12 0 1 287 32 1 2
"18523" "nh" 4 1 12 0 1 303 33 1 2
"18524" "nh" 4 2 12 0 1 384 36 0 2
"18525" "nh" 4 1 12 0 1 437 56 1 2
"18526" "nh" 4 1 12 0 2 369 73 0 2
"18527" "nh" 4 1 12 0 1 408 94 1 2
"18528" "nh" 4 2 12 0 1 340 3 0 5
"18529" "nh" 4 1 12 0 1 468 16 1 5
"18530" "nh" 4 1 12 0 2 379 82 0 5
"18531" "nh" 4 2 12 0 1 438 87 0 5
"18532" "nh" 4 1 12 0 1 383 97 1 5
"18533" "nh" 4 1 12 0 1 543 16 1 6
"18534" "nh" 4 1 12 0 1 448 46 1 6
"18535" "nh" 4 2 12 0 1 399 76 0 6
"18536" "nh" 4 1 12 0 1 372 91 1 6
"18537" "nh" 4 1 12 0 1 416 96 1 6
"18538" "nh" 4 1 12 0 1 334 97 1 6
"18539" "nh" 4 1 12 0 1 283 99 1 6
"18540" "nh" 4 1 12 0 1 318 100 1 6
"18541" "nh" 5 1 12 0 1 416 18 1 3
"18542" "nh" 5 1 12 0 1 457 23 1 3
"18543" "nh" 5 1 12 0 2 459 42 0 3
"18544" "nh" 5 2 12 0 1 335 87 0 3
"18545" "nh" 5 2 12 0 1 273 97 0 3
"18546" "nh" 5 1 12 0 1 340 22 1 4
"18547" "nh" 5 2 12 0 1 403 28 0 4
"18548" "nh" 5 1 12 0 1 518 34 1 4
"18549" "nh" 5 1 12 0 1 302 49 1 4
"18550" "nh" 5 1 12 0 1 416 59 1 4
"18551" "nh" 5 1 12 0 1 375 18 1 7
"18552" "nh" 5 2 12 0 1 341 37 0 7
"18553" "nh" 5 1 12 0 1 425 44 1 7
"18554" "nh" 5 1 12 0 1 435 51 1 7
"18555" "nh" 5 1 12 0 1 508 63 1 7
"18556" "nh" 5 1 12 0 1 402 80 1 7
"18557" "nh" 5 1 12 0 1 352 89 1 7
"18558" "nh" 5 1 12 0 1 342 93 1 7
"18559" "nh" 5 1 12 0 1 379 101 1 7
"18560" "nh" 5 1 12 0 1 358 3 1 8
"18561" "nh" 5 1 12 0 1 426 5 1 8
"18562" "nh" 5 1 12 0 1 335 6 1 8
"18563" "nh" 5 2 12 0 1 385 27 0 8
"18564" "nh" 5 1 12 0 1 376 56 1 8
"18565" "nh" 5 1 12 0 1 400 90 1 8
"18566" "nh" 5 2 12 0 1 451 91 0 8
"18567" "nh" 6 2 12 0 2 552 73 1 1
"18568" "nh" 6 1 12 0 1 318 97 1 1
"18569" "nh" 6 2 12 0 1 366 98 0 1
"18570" "nh" 6 1 12 0 1 422 8 1 2
"18571" "nh" 6 1 12 0 1 364 47 1 2
"18572" "nh" 6 2 12 0 1 400 55 0 2
"18573" "nh" 6 1 12 0 1 365 92 1 2
"18574" "nh" 6 1 12 0 1 401 85 1 5
"18575" "nh" 6 2 12 0 1 335 25 0 6
"18576" "nh" 6 2 12 0 1 323 41 0 6
"18577" "nh" 6 1 12 0 1 435 56 1 6
"18578" "nh" 6 1 12 0 2 267 69 0 6
"18579" "nh" 6 1 12 0 1 346 93 1 6
"18580" "nh" 7 1 12 0 1 384 14 1 3
"18581" "nh" 7 1 12 0 1 374 19 1 3
"18582" "nh" 7 1 12 0 1 436 21 1 3
"18583" "nh" 7 1 12 0 1 575 24 1 3
"18584" "nh" 7 1 12 0 1 356 33 1 3
"18585" "nh" 7 2 12 0 1 363 57 0 3
"18586" "nh" 7 1 12 0 1 319 84 1 3
"18587" "nh" 7 1 12 0 1 374 98 1 3
"18588" "nh" 7 1 12 0 1 338 101 1 3
"18589" "nh" 7 2 12 0 1 392 12 0 4
"18590" "nh" 7 1 12 0 1 377 35 1 4
"18591" "nh" 7 1 12 0 1 360 102 1 4
"18592" "nh" 7 1 12 0 2 345 73 0 7
"18593" "nh" 7 1 12 0 1 371 85 1 7
"18594" "nh" 7 1 12 0 2 494 13 0 8
"18595" "nh" 7 1 12 0 2 367 22 0 8
"18596" "nh" 7 1 12 0 1 439 43 1 8
"18597" "nh" 7 1 12 0 1 471 51 1 8
"18598" "nh" 7 1 12 0 1 433 52 1 8
"18599" "nh" 7 1 12 0 1 413 54 1 8
"18600" "nh" 7 1 12 0 1 581 58 1 8
"18601" "nh" 7 1 12 0 1 447 77 1 8
"18602" "nh" 7 1 12 0 1 306 81 1 8
"18603" "nh" 7 2 12 0 1 325 87 0 8
"18604" "nh" 8 1 12 0 2 437 1 0 1
"18605" "nh" 8 2 12 0 2 294 9 1 1
"18606" "nh" 8 1 12 0 1 303 28 1 1
"18607" "nh" 8 1 12 0 1 327 35 1 1
"18608" "nh" 8 1 12 0 1 320 53 1 1
"18609" "nh" 8 1 12 0 1 357 78 1 1
"18610" "nh" 8 2 12 0 1 307 23 0 2
"18611" "nh" 8 1 12 0 1 300 40 1 2
"18612" "nh" 8 2 12 0 1 390 51 0 2
"18613" "nh" 8 2 12 0 1 440 65 0 2
"18614" "nh" 8 1 12 0 1 363 71 1 2
"18615" "nh" 8 2 12 0 1 344 21 0 5
"18616" "nh" 8 2 12 0 1 513 28 0 5
"18617" "nh" 8 2 12 0 1 461 77 0 5
"18618" "nh" 8 1 12 0 1 307 78 1 5
"18619" "nh" 8 1 12 0 1 381 91 1 5
"18620" "nh" 8 1 12 0 1 323 41 1 6
"18621" "nh" 8 2 12 0 1 283 70 0 6
"18622" "nh" 8 1 12 0 1 321 84 1 6
"18623" "nh" 8 2 12 0 2 320 87 1 6
"18624" "nh" 8 1 12 0 1 291 100 1 6
"18625" "nh" 9 2 12 0 1 330 41 0 3
"18626" "nh" 9 2 12 0 1 297 43 0 3
"18627" "nh" 9 1 12 0 1 274 56 1 4
"18628" "nh" 9 1 12 0 1 410 60 1 4
"18629" "nh" 9 1 12 0 1 389 67 1 4
"18630" "nh" 9 2 12 0 1 309 77 0 4
"18631" "nh" 9 1 12 0 1 446 101 1 7
"18632" "nh" 9 1 12 0 1 378 27 1 8
"18633" "nh" 9 2 12 0 1 271 53 0 8
"18634" "nh" 9 1 12 0 1 471 80 1 8
"18635" "nh" 9 1 12 0 1 359 83 1 8
"18636" "nh" 9 1 12 0 1 466 89 1 8
"18637" "nh" 9 1 12 0 1 324 95 1 8
"18638" "nh" 10 1 12 0 1 369 39 1 1
"18639" "nh" 10 1 12 0 1 414 49 1 1
"18640" "nh" 10 2 12 0 1 386 60 0 1
"18641" "nh" 10 1 12 0 2 395 84 0 1
"18642" "nh" 10 2 12 0 1 312 88 0 1
"18643" "nh" 10 2 12 0 1 329 5 0 2
"18644" "nh" 10 2 12 0 1 535 28 0 2
"18645" "nh" 10 2 12 0 1 435 36 0 2
"18646" "nh" 10 2 12 0 1 339 48 0 2
"18647" "nh" 10 1 12 0 1 287 76 1 2
"18648" "nh" 10 1 12 0 2 325 1 0 5
"18649" "nh" 10 2 12 0 1 370 11 0 5
"18650" "nh" 10 2 12 0 1 325 8 0 6
"18651" "nh" 10 1 12 0 2 331 81 0 6
"18652" "nh" 10 1 12 0 1 375 89 1 6
"18653" "nh" 10 2 12 0 1 273 96 0 6
"18654" "nh" 11 1 12 0 1 361 9 1 3
"18655" "nh" 11 1 12 0 1 315 17 1 3
"18656" "nh" 11 2 12 0 2 318 21 1 3
"18657" "nh" 11 1 12 0 1 331 31 1 3
"18658" "nh" 11 2 12 0 1 358 32 0 3
"18659" "nh" 11 1 12 0 1 349 33 1 3
"18660" "nh" 11 2 12 0 1 290 37 0 3
"18661" "nh" 11 1 12 0 1 281 72 1 3
"18662" "nh" 11 1 12 0 1 290 92 1 3
"18663" "nh" 11 1 12 0 1 458 18 1 4
"18664" "nh" 11 1 12 0 1 277 77 1 4
"18665" "nh" 11 1 12 0 1 271 42 1 7
"18666" "nh" 11 1 12 0 1 317 78 1 7
"18667" "nh" 11 1 12 0 1 318 80 1 7
"18668" "nh" 11 1 12 0 1 324 99 1 7
"18669" "nh" 11 1 12 0 1 491 100 1 7
"18670" "nh" 11 1 12 0 1 491 3 1 8
"18671" "nh" 11 1 12 0 1 353 14 1 8
"18672" "nh" 11 2 12 0 1 339 39 0 8
"18673" "nh" 11 1 12 0 1 363 57 1 8
"18674" "nh" 11 2 12 0 1 420 95 0 8
"18675" "nh" 1 2 13 0 2 512 10 1 3
"18676" "nh" 1 2 13 0 1 388 14 0 3
"18677" "nh" 1 1 13 0 1 545 51 1 3
"18678" "nh" 1 1 13 0 2 586 55 0 3
"18679" "nh" 1 1 13 0 2 327 56 0 3
"18680" "nh" 1 2 13 0 1 342 85 0 3
"18681" "nh" 1 1 13 0 1 549 39 1 4
"18682" "nh" 1 1 13 0 1 610 56 1 4
"18683" "nh" 1 1 13 0 1 274 65 1 4
"18684" "nh" 1 2 13 0 1 339 70 0 4
"18685" "nh" 1 1 13 0 1 446 85 1 4
"18686" "nh" 1 1 13 0 1 537 4 1 7
"18687" "nh" 1 1 13 0 1 439 12 1 7
"18688" "nh" 1 1 13 0 1 472 20 1 7
"18689" "nh" 1 1 13 0 2 527 40 0 7
"18690" "nh" 1 1 13 0 1 407 66 1 7
"18691" "nh" 1 2 13 0 1 272 26 0 8
"18692" "nh" 1 1 13 0 1 358 40 1 8
"18693" "nh" 1 1 13 0 1 375 47 1 8
"18694" "nh" 2 1 13 0 1 371 17 1 1
"18695" "nh" 2 1 13 0 1 482 32 1 1
"18696" "nh" 2 1 13 0 2 399 42 0 1
"18697" "nh" 2 1 13 0 1 398 51 1 1
"18698" "nh" 2 2 13 0 1 365 55 0 1
"18699" "nh" 2 2 13 0 1 339 60 0 1
"18700" "nh" 2 1 13 0 1 331 79 1 1
"18701" "nh" 2 2 13 0 1 405 84 0 1
"18702" "nh" 2 1 13 0 1 453 34 1 2
"18703" "nh" 2 1 13 0 1 365 6 1 5
"18704" "nh" 2 1 13 0 1 383 86 1 5
"18705" "nh" 2 2 13 0 1 372 93 0 5
"18706" "nh" 2 1 13 0 1 382 95 1 5
"18707" "nh" 2 2 13 0 1 450 22 0 6
"18708" "nh" 2 1 13 0 1 431 36 1 6
"18709" "nh" 2 2 13 0 1 382 37 0 6
"18710" "nh" 2 1 13 0 1 384 48 1 6
"18711" "nh" 3 1 13 0 1 354 13 1 3
"18712" "nh" 3 1 13 0 1 518 54 1 3
"18713" "nh" 3 1 13 0 2 414 65 0 3
"18714" "nh" 3 1 13 0 1 308 86 1 3
"18715" "nh" 3 2 13 0 1 372 94 0 3
"18716" "nh" 3 1 13 0 1 302 53 1 4
"18717" "nh" 3 2 13 0 1 462 66 0 4
"18718" "nh" 3 1 13 0 1 323 73 1 4
"18719" "nh" 3 1 13 0 1 357 29 1 7
"18720" "nh" 3 1 13 0 1 400 30 1 7
"18721" "nh" 3 2 13 0 1 364 63 0 7
"18722" "nh" 3 2 13 0 1 340 39 0 8
"18723" "nh" 3 2 13 0 1 551 44 0 8
"18724" "nh" 3 2 13 0 1 539 64 0 8
"18725" "nh" 3 1 13 0 1 394 85 1 8
"18726" "nh" 4 1 13 0 1 289 10 1 1
"18727" "nh" 4 1 13 0 1 356 24 1 1
"18728" "nh" 4 1 13 0 1 400 39 1 1
"18729" "nh" 4 1 13 0 1 307 46 1 1
"18730" "nh" 4 2 13 0 1 310 48 0 1
"18731" "nh" 4 1 13 0 1 390 98 1 1
"18732" "nh" 4 1 13 0 1 435 42 1 2
"18733" "nh" 4 1 13 0 1 424 46 1 2
"18734" "nh" 4 1 13 0 2 378 90 0 2
"18735" "nh" 4 1 13 0 2 450 6 0 5
"18736" "nh" 4 1 13 0 1 357 14 1 5
"18737" "nh" 4 1 13 0 1 535 19 1 5
"18738" "nh" 4 2 13 0 1 450 38 0 5
"18739" "nh" 4 1 13 0 1 317 3 1 6
"18740" "nh" 4 1 13 0 1 315 4 1 6
"18741" "nh" 4 1 13 0 1 284 6 1 6
"18742" "nh" 4 1 13 0 1 579 34 1 6
"18743" "nh" 5 2 13 0 1 390 30 0 3
"18744" "nh" 5 1 13 0 1 355 47 1 3
"18745" "nh" 5 1 13 0 1 486 62 1 3
"18746" "nh" 5 2 13 0 1 396 70 0 3
"18747" "nh" 5 1 13 0 1 402 3 1 4
"18748" "nh" 5 1 13 0 1 332 33 1 4
"18749" "nh" 5 1 13 0 2 391 55 0 4
"18750" "nh" 5 2 13 0 1 401 63 0 4
"18751" "nh" 5 2 13 0 1 350 77 0 4
"18752" "nh" 5 2 13 0 2 479 100 1 4
"18753" "nh" 5 1 13 0 1 368 65 1 7
"18754" "nh" 5 1 13 0 1 354 22 1 8
"18755" "nh" 5 1 13 0 1 390 26 1 8
"18756" "nh" 5 1 13 0 1 369 60 1 8
"18757" "nh" 5 1 13 0 1 403 62 1 8
"18758" "nh" 6 1 13 0 1 386 10 1 1
"18759" "nh" 6 2 13 0 2 527 33 1 1
"18760" "nh" 6 1 13 0 1 355 65 1 1
"18761" "nh" 6 1 13 0 1 400 78 1 1
"18762" "nh" 6 2 13 0 2 497 93 1 1
"18763" "nh" 6 1 13 0 1 355 45 1 2
"18764" "nh" 6 2 13 0 1 502 70 0 2
"18765" "nh" 6 1 13 0 1 435 76 1 2
"18766" "nh" 6 1 13 0 1 372 90 1 2
"18767" "nh" 6 1 13 0 1 467 95 1 2
"18768" "nh" 6 2 13 0 1 306 23 0 5
"18769" "nh" 6 1 13 0 1 419 48 1 5
"18770" "nh" 6 1 13 0 1 374 62 1 5
"18771" "nh" 6 2 13 0 1 343 82 0 5
"18772" "nh" 6 2 13 0 1 628 83 0 5
"18773" "nh" 6 1 13 0 1 360 84 1 5
"18774" "nh" 6 1 13 0 1 319 86 1 5
"18775" "nh" 6 1 13 0 1 344 91 1 5
"18776" "nh" 6 1 13 0 1 408 13 1 6
"18777" "nh" 6 1 13 0 1 358 19 1 6
"18778" "nh" 6 1 13 0 1 422 55 1 6
"18779" "nh" 6 1 13 0 1 333 73 1 6
"18780" "nh" 6 1 13 0 1 318 74 1 6
"18781" "nh" 6 1 13 0 1 369 94 1 6
"18782" "nh" 6 1 13 0 1 443 98 1 6
"18783" "nh" 7 2 13 0 2 319 9 1 3
"18784" "nh" 7 2 13 0 1 288 28 0 3
"18785" "nh" 7 1 13 0 1 317 44 1 3
"18786" "nh" 7 1 13 0 1 459 49 1 3
"18787" "nh" 7 1 13 0 2 397 5 0 4
"18788" "nh" 7 1 13 0 2 399 10 0 4
"18789" "nh" 7 1 13 0 1 390 31 1 4
"18790" "nh" 7 1 13 0 2 379 37 0 4
"18791" "nh" 7 2 13 0 2 352 99 1 4
"18792" "nh" 7 1 13 0 2 396 7 0 8
"18793" "nh" 7 1 13 0 2 429 14 0 8
"18794" "nh" 7 1 13 0 1 384 18 1 8
"18795" "nh" 7 1 13 0 1 465 24 1 8
"18796" "nh" 7 1 13 0 1 356 35 1 8
"18797" "nh" 7 2 13 0 1 352 44 0 8
"18798" "nh" 7 1 13 0 1 422 65 1 8
"18799" "nh" 8 2 13 0 1 288 8 0 1
"18800" "nh" 8 1 13 0 1 262 16 1 1
"18801" "nh" 8 1 13 0 1 462 20 1 1
"18802" "nh" 8 1 13 0 1 338 49 1 1
"18803" "nh" 8 2 13 0 1 346 62 0 1
"18804" "nh" 8 2 13 0 1 358 66 0 1
"18805" "nh" 8 1 13 0 1 306 79 1 1
"18806" "nh" 8 2 13 0 1 411 12 0 2
"18807" "nh" 8 1 13 0 2 258 17 0 2
"18808" "nh" 8 1 13 0 1 424 38 1 2
"18809" "nh" 8 1 13 0 1 343 68 1 2
"18810" "nh" 8 2 13 0 2 275 5 1 5
"18811" "nh" 8 2 13 0 1 291 16 0 5
"18812" "nh" 8 2 13 0 1 338 75 0 5
"18813" "nh" 8 2 13 0 2 295 90 1 5
"18814" "nh" 8 1 13 0 1 329 92 1 5
"18815" "nh" 8 2 13 0 2 308 94 1 5
"18816" "nh" 8 1 13 0 1 361 42 1 6
"18817" "nh" 8 2 13 0 2 293 55 1 6
"18818" "nh" 8 1 13 0 1 360 65 1 6
"18819" "nh" 8 1 13 0 1 331 86 1 6
"18820" "nh" 8 1 13 0 1 291 94 1 6
"18821" "nh" 9 2 13 0 2 305 77 1 3
"18822" "nh" 9 2 13 0 1 414 88 0 3
"18823" "nh" 9 2 13 0 1 363 96 0 3
"18824" "nh" 9 1 13 0 1 282 4 1 4
"18825" "nh" 9 2 13 0 2 243 25 1 4
"18826" "nh" 9 1 13 0 1 586 9 1 7
"18827" "nh" 9 1 13 0 1 272 24 1 7
"18828" "nh" 9 1 13 0 1 407 31 1 7
"18829" "nh" 9 2 13 0 1 425 55 0 7
"18830" "nh" 9 1 13 0 1 354 66 1 7
"18831" "nh" 9 1 13 0 1 490 70 1 7
"18832" "nh" 9 2 13 0 1 306 14 0 8
"18833" "nh" 9 1 13 0 1 488 29 1 8
"18834" "nh" 9 1 13 0 2 333 50 0 8
"18835" "nh" 9 1 13 0 2 241 60 0 8
"18836" "nh" 9 1 13 0 1 304 102 1 8
"18837" "nh" 10 1 13 0 1 479 16 1 1
"18838" "nh" 10 1 13 0 1 419 38 1 1
"18839" "nh" 10 1 13 0 1 379 61 1 1
"18840" "nh" 10 2 13 0 1 478 76 0 1
"18841" "nh" 10 1 13 0 1 355 15 1 2
"18842" "nh" 10 1 13 0 1 334 38 1 2
"18843" "nh" 10 1 13 0 1 322 40 1 2
"18844" "nh" 10 2 13 0 1 388 43 0 2
"18845" "nh" 10 1 13 0 1 362 56 1 2
"18846" "nh" 10 2 13 0 2 266 71 1 2
"18847" "nh" 10 1 13 0 1 343 74 1 2
"18848" "nh" 10 1 13 0 1 343 90 1 2
"18849" "nh" 10 1 13 0 1 305 26 1 5
"18850" "nh" 10 1 13 0 1 325 85 1 5
"18851" "nh" 10 1 13 0 1 346 97 1 5
"18852" "nh" 10 1 13 0 1 355 27 1 6
"18853" "nh" 10 1 13 0 2 318 46 0 6
"18854" "nh" 10 1 13 0 1 306 49 1 6
"18855" "nh" 10 1 13 0 1 309 71 1 6
"18856" "nh" 10 1 13 0 1 294 91 1 6
"18857" "nh" 11 1 13 0 1 549 35 1 3
"18858" "nh" 11 1 13 0 1 314 36 1 3
"18859" "nh" 11 1 13 0 1 279 61 1 3
"18860" "nh" 11 1 13 0 1 332 88 1 3
"18861" "nh" 11 1 13 0 1 356 91 1 3
"18862" "nh" 11 1 13 0 2 317 11 0 4
"18863" "nh" 11 1 13 0 1 423 45 1 4
"18864" "nh" 11 1 13 0 1 317 70 1 4
"18865" "nh" 11 2 13 0 2 268 71 1 4
"18866" "nh" 11 1 13 0 1 290 78 1 4
"18867" "nh" 11 1 13 0 1 308 91 1 4
"18868" "nh" 11 1 13 0 2 439 1 0 7
"18869" "nh" 11 1 13 0 1 249 34 1 7
"18870" "nh" 11 2 13 0 1 473 47 0 7
"18871" "nh" 11 1 13 0 1 366 50 1 7
"18872" "nh" 11 1 13 0 1 367 59 1 7
"18873" "nh" 11 1 13 0 1 380 63 1 7
"18874" "nh" 11 2 13 0 1 315 95 0 7
"18875" "nh" 11 2 13 0 1 312 7 0 8
"18876" "nh" 11 2 13 0 1 313 40 0 8
"18877" "nh" 11 2 13 0 1 440 65 0 8
"18878" "nh" 1 2 14 0 1 486 35 0 3
"18879" "nh" 1 2 14 0 1 322 40 0 3
"18880" "nh" 1 1 14 0 1 387 44 1 3
"18881" "nh" 1 1 14 0 1 372 64 1 3
"18882" "nh" 1 1 14 0 2 482 94 0 3
"18883" "nh" 1 1 14 0 2 497 46 0 4
"18884" "nh" 1 1 14 0 1 550 51 1 4
"18885" "nh" 1 1 14 0 2 355 83 0 4
"18886" "nh" 1 1 14 0 2 295 98 0 4
"18887" "nh" 1 2 14 0 1 388 1 0 7
"18888" "nh" 1 2 14 0 1 426 17 0 7
"18889" "nh" 1 1 14 0 1 481 45 1 7
"18890" "nh" 1 1 14 0 1 456 62 1 7
"18891" "nh" 1 2 14 0 1 367 82 0 7
"18892" "nh" 1 1 14 0 1 389 86 1 7
"18893" "nh" 1 2 14 0 1 401 90 0 7
"18894" "nh" 1 2 14 0 1 323 98 0 7
"18895" "nh" 1 2 14 0 1 476 102 0 7
"18896" "nh" 1 2 14 0 2 368 20 1 8
"18897" "nh" 1 1 14 0 1 375 30 1 8
"18898" "nh" 1 2 14 0 1 377 77 0 8
"18899" "nh" 1 1 14 0 1 449 84 1 8
"18900" "nh" 2 1 14 0 2 410 33 0 1
"18901" "nh" 2 1 14 0 1 531 59 1 1
"18902" "nh" 2 1 14 0 1 337 63 1 1
"18903" "nh" 2 1 14 0 1 419 39 1 2
"18904" "nh" 2 2 14 0 1 466 40 0 2
"18905" "nh" 2 2 14 0 1 566 46 0 2
"18906" "nh" 2 1 14 0 1 443 96 1 2
"18907" "nh" 2 1 14 0 1 565 19 1 5
"18908" "nh" 2 2 14 0 1 383 24 0 5
"18909" "nh" 2 1 14 0 1 409 32 1 6
"18910" "nh" 2 2 14 0 1 381 49 0 6
"18911" "nh" 2 2 14 0 1 322 51 0 6
"18912" "nh" 2 1 14 0 2 461 70 0 6
"18913" "nh" 2 2 14 0 1 531 81 0 6
"18914" "nh" 2 2 14 0 1 366 83 0 6
"18915" "nh" 3 2 14 0 1 450 21 0 3
"18916" "nh" 3 1 14 0 2 395 23 0 3
"18917" "nh" 3 1 14 0 1 456 62 1 3
"18918" "nh" 3 1 14 0 1 341 68 1 3
"18919" "nh" 3 1 14 0 1 468 80 1 3
"18920" "nh" 3 2 14 0 1 350 81 0 4
"18921" "nh" 3 1 14 0 1 395 83 1 4
"18922" "nh" 3 1 14 0 2 350 95 0 4
"18923" "nh" 3 1 14 0 1 466 96 1 4
"18924" "nh" 3 1 14 0 1 344 98 1 4
"18925" "nh" 3 1 14 0 1 338 99 1 4
"18926" "nh" 3 1 14 0 1 639 8 1 7
"18927" "nh" 3 1 14 0 1 400 14 1 7
"18928" "nh" 3 1 14 0 1 424 65 1 8
"18929" "nh" 3 1 14 0 1 366 87 1 8
"18930" "nh" 3 1 14 0 1 439 97 1 8
"18931" "nh" 4 2 14 0 2 329 8 1 1
"18932" "nh" 4 2 14 0 1 405 19 0 1
"18933" "nh" 4 2 14 0 1 450 32 0 1
"18934" "nh" 4 2 14 0 1 488 42 0 1
"18935" "nh" 4 2 14 0 1 483 56 0 1
"18936" "nh" 4 1 14 0 2 434 72 0 1
"18937" "nh" 4 1 14 0 1 488 81 1 1
"18938" "nh" 4 1 14 0 2 442 84 0 1
"18939" "nh" 4 1 14 0 1 465 85 1 1
"18940" "nh" 4 2 14 0 1 401 88 0 1
"18941" "nh" 4 2 14 0 1 365 91 0 1
"18942" "nh" 4 1 14 0 1 361 92 1 1
"18943" "nh" 4 1 14 0 1 429 6 1 2
"18944" "nh" 4 1 14 0 2 478 12 0 2
"18945" "nh" 4 1 14 0 1 341 48 1 2
"18946" "nh" 4 1 14 0 2 513 23 0 5
"18947" "nh" 4 2 14 0 2 363 32 1 5
"18948" "nh" 4 1 14 0 2 427 34 0 5
"18949" "nh" 4 1 14 0 1 381 35 1 5
"18950" "nh" 4 1 14 0 1 382 58 1 5
"18951" "nh" 4 1 14 0 1 448 2 1 6
"18952" "nh" 4 2 14 0 1 407 15 0 6
"18953" "nh" 4 1 14 0 1 458 17 1 6
"18954" "nh" 4 1 14 0 1 432 22 1 6
"18955" "nh" 4 1 14 0 2 466 27 0 6
"18956" "nh" 4 2 14 0 1 415 28 0 6
"18957" "nh" 4 1 14 0 1 529 31 1 6
"18958" "nh" 4 2 14 0 2 400 48 1 6
"18959" "nh" 5 1 14 0 1 493 35 1 3
"18960" "nh" 5 1 14 0 1 390 38 1 3
"18961" "nh" 5 1 14 0 1 315 51 1 3
