"subj" "sess" "dist" "prop" "instr" "resp" "rt" "tr_id" "acc" "block"
"9222" "nh" 11 1 8 1 1 323 56 1 5
"9223" "nh" 11 1 8 1 1 307 92 1 5
"9224" "nh" 1 1 9 1 1 1566 1 1 5
"9225" "nh" 1 2 9 1 1 442 20 0 5
"9226" "nh" 1 1 9 1 1 451 36 1 5
"9227" "nh" 1 1 9 1 1 516 86 1 5
"9228" "nh" 1 2 9 1 1 627 97 0 5
"9229" "nh" 3 1 9 1 1 881 2 1 5
"9230" "nh" 3 1 9 1 1 543 18 1 5
"9231" "nh" 3 1 9 1 1 645 30 1 5
"9232" "nh" 3 1 9 1 1 709 41 1 5
"9233" "nh" 3 1 9 1 1 956 46 1 5
"9234" "nh" 5 1 9 1 1 603 29 1 5
"9235" "nh" 5 1 9 1 1 667 33 1 5
"9236" "nh" 5 1 9 1 1 752 58 1 5
"9237" "nh" 5 2 9 1 1 522 70 0 5
"9238" "nh" 5 1 9 1 1 556 74 1 5
"9239" "nh" 5 1 9 1 1 644 80 1 5
"9240" "nh" 5 1 9 1 1 596 91 1 5
"9241" "nh" 7 1 9 1 1 773 76 1 5
"9242" "nh" 9 2 9 1 1 487 54 0 5
"9243" "nh" 9 1 9 1 1 377 58 1 5
"9244" "nh" 9 1 9 1 1 371 87 1 5
"9245" "nh" 11 1 9 1 1 328 3 1 5
"9246" "nh" 11 1 9 1 1 332 20 1 5
"9247" "nh" 11 1 9 1 1 348 64 1 5
"9248" "nh" 1 1 10 1 1 759 13 1 5
"9249" "nh" 1 2 10 1 1 425 26 0 5
"9250" "nh" 1 1 10 1 1 501 35 1 5
"9251" "nh" 3 1 10 1 1 1232 1 1 5
"9252" "nh" 3 1 10 1 1 818 11 1 5
"9253" "nh" 3 1 10 1 1 639 27 1 5
"9254" "nh" 3 1 10 1 1 656 33 1 5
"9255" "nh" 3 1 10 1 1 519 43 1 5
"9256" "nh" 3 1 10 1 1 607 53 1 5
"9257" "nh" 3 2 10 1 1 555 73 0 5
"9258" "nh" 3 1 10 1 1 686 85 1 5
"9259" "nh" 5 1 10 1 2 1269 18 0 5
"9260" "nh" 7 1 10 1 1 625 69 1 5
"9261" "nh" 9 2 10 1 1 470 17 0 5
"9262" "nh" 9 1 10 1 1 460 32 1 5
"9263" "nh" 9 1 10 1 1 459 73 1 5
"9264" "nh" 9 1 10 1 1 437 79 1 5
"9265" "nh" 11 1 10 1 1 320 40 1 5
"9266" "nh" 11 1 10 1 1 324 80 1 5
"9267" "nh" 11 1 10 1 1 372 96 1 5
"9268" "nh" 1 2 11 1 1 676 27 0 5
"9269" "nh" 1 1 11 1 1 418 52 1 5
"9270" "nh" 1 2 11 1 1 485 53 0 5
"9271" "nh" 1 1 11 1 1 773 94 1 5
"9272" "nh" 3 1 11 1 1 715 9 1 5
"9273" "nh" 3 1 11 1 1 890 37 1 5
"9274" "nh" 3 1 11 1 1 603 42 1 5
"9275" "nh" 3 2 11 1 1 553 56 0 5
"9276" "nh" 3 2 11 1 1 643 81 0 5
"9277" "nh" 3 1 11 1 1 757 87 1 5
"9278" "nh" 5 2 11 1 1 525 16 0 5
"9279" "nh" 5 2 11 1 1 2418 23 0 5
"9280" "nh" 5 1 11 1 1 658 73 1 5
"9281" "nh" 5 1 11 1 1 527 82 1 5
"9282" "nh" 5 2 11 1 1 1018 98 0 5
"9283" "nh" 7 1 11 1 1 675 5 1 5
"9284" "nh" 7 2 11 1 1 1302 13 0 5
"9285" "nh" 7 1 11 1 1 1519 34 1 5
"9286" "nh" 7 2 11 1 1 549 79 0 5
"9287" "nh" 9 1 11 1 1 556 53 1 5
"9288" "nh" 9 1 11 1 1 410 64 1 5
"9289" "nh" 11 1 11 1 1 393 23 1 5
"9290" "nh" 11 1 11 1 1 366 25 1 5
"9291" "nh" 11 1 11 1 1 377 59 1 5
"9292" "nh" 11 1 11 1 1 351 99 1 5
"9293" "nh" 1 1 12 1 1 590 30 1 5
"9294" "nh" 1 2 12 1 1 535 62 0 5
"9295" "nh" 3 1 12 1 1 652 10 1 5
"9296" "nh" 3 2 12 1 1 908 15 0 5
"9297" "nh" 3 1 12 1 1 1038 35 1 5
"9298" "nh" 3 1 12 1 1 656 67 1 5
"9299" "nh" 5 1 12 1 2 1467 6 0 5
"9300" "nh" 5 1 12 1 1 952 60 1 5
"9301" "nh" 5 1 12 1 1 527 85 1 5
"9302" "nh" 7 1 12 1 1 603 27 1 5
"9303" "nh" 7 2 12 1 1 2645 65 0 5
"9304" "nh" 7 1 12 1 1 489 73 1 5
"9305" "nh" 7 2 12 1 1 470 91 0 5
"9306" "nh" 9 2 12 1 1 423 12 0 5
"9307" "nh" 9 1 12 1 1 526 14 1 5
"9308" "nh" 9 1 12 1 1 579 55 1 5
"9309" "nh" 9 1 12 1 1 544 101 1 5
"9310" "nh" 11 2 12 1 1 368 27 0 5
"9311" "nh" 11 2 12 1 1 354 49 0 5
"9312" "nh" 11 1 12 1 1 382 54 1 5
"9313" "nh" 1 1 13 1 1 771 66 1 5
"9314" "nh" 1 1 13 1 1 787 75 1 5
"9315" "nh" 1 1 13 1 1 469 91 1 5
"9316" "nh" 1 1 13 1 1 539 101 1 5
"9317" "nh" 3 2 13 1 1 955 29 0 5
"9318" "nh" 3 2 13 1 1 563 40 0 5
"9319" "nh" 3 1 13 1 1 704 100 1 5
"9320" "nh" 3 1 13 1 1 556 101 1 5
"9321" "nh" 5 1 13 1 2 756 2 0 5
"9322" "nh" 5 1 13 1 1 679 41 1 5
"9323" "nh" 5 2 13 1 1 660 51 0 5
"9324" "nh" 5 1 13 1 2 587 56 0 5
"9325" "nh" 5 2 13 1 1 1475 90 0 5
"9326" "nh" 5 2 13 1 1 3665 93 0 5
"9327" "nh" 7 2 13 1 1 646 7 0 5
"9328" "nh" 7 2 13 1 2 895 12 1 5
"9329" "nh" 7 2 13 1 2 599 31 1 5
"9330" "nh" 7 1 13 1 2 886 48 0 5
"9331" "nh" 7 1 13 1 2 372 56 0 5
"9332" "nh" 7 2 13 1 1 435 78 0 5
"9333" "nh" 7 1 13 1 1 1805 82 1 5
"9334" "nh" 7 2 13 1 1 851 83 0 5
"9335" "nh" 9 1 13 1 1 1851 1 1 5
"9336" "nh" 9 1 13 1 1 793 4 1 5
"9337" "nh" 9 1 13 1 1 553 16 1 5
"9338" "nh" 9 1 13 1 1 452 24 1 5
"9339" "nh" 9 1 13 1 1 409 36 1 5
"9340" "nh" 9 2 13 1 1 576 38 0 5
"9341" "nh" 9 1 13 1 1 436 65 1 5
"9342" "nh" 9 2 13 1 1 419 74 0 5
"9343" "nh" 9 2 13 1 1 459 89 0 5
"9344" "nh" 9 1 13 1 1 300 96 1 5
"9345" "nh" 11 2 13 1 1 422 19 0 5
"9346" "nh" 11 1 13 1 2 339 43 0 5
"9347" "nh" 11 1 13 1 1 445 48 1 5
"9348" "nh" 11 1 13 1 1 407 65 1 5
"9349" "nh" 11 2 13 1 1 457 73 0 5
"9350" "nh" 1 1 14 1 2 1616 8 0 5
"9351" "nh" 1 1 14 1 1 556 15 1 5
"9352" "nh" 1 2 14 1 1 645 47 0 5
"9353" "nh" 1 2 14 1 1 594 54 0 5
"9354" "nh" 1 1 14 1 1 606 89 1 5
"9355" "nh" 1 2 14 1 1 705 96 0 5
"9356" "nh" 3 2 14 1 1 906 39 0 5
"9357" "nh" 3 1 14 1 1 525 58 1 5
"9358" "nh" 3 2 14 1 1 1302 62 0 5
"9359" "nh" 5 1 14 1 2 763 34 0 5
"9360" "nh" 5 2 14 1 1 1159 44 0 5
"9361" "nh" 5 2 14 1 1 3583 101 0 5
"9362" "nh" 7 2 14 1 2 1131 16 1 5
"9363" "nh" 7 2 14 1 2 1001 20 1 5
"9364" "nh" 7 1 14 1 1 545 72 1 5
"9365" "nh" 7 2 14 1 2 796 98 1 5
"9366" "nh" 9 1 14 1 1 2525 2 1 5
"9367" "nh" 9 2 14 1 1 452 22 0 5
"9368" "nh" 9 1 14 1 1 437 25 1 5
"9369" "nh" 9 2 14 1 1 537 33 0 5
"9370" "nh" 9 2 14 1 1 402 37 0 5
"9371" "nh" 9 2 14 1 1 723 49 0 5
"9372" "nh" 9 2 14 1 1 625 71 0 5
"9373" "nh" 9 1 14 1 1 536 80 1 5
"9374" "nh" 9 1 14 1 1 1200 92 1 5
"9375" "nh" 11 1 14 1 2 384 6 0 5
"9376" "nh" 11 1 14 1 2 324 39 0 5
"9377" "nh" 11 1 14 1 1 486 55 1 5
"9378" "nh" 11 1 14 1 1 371 79 1 5
"9379" "nh" 11 2 14 1 2 301 84 1 5
"9380" "nh" 11 1 14 1 1 382 87 1 5
"9381" "nh" 11 2 14 1 1 370 89 0 5
"9382" "nh" 11 1 14 1 1 299 91 1 5
"9383" "nh" 1 1 15 1 1 590 17 1 5
"9384" "nh" 1 1 15 1 1 655 45 1 5
"9385" "nh" 1 1 15 1 2 844 46 0 5
"9386" "nh" 1 1 15 1 2 546 50 0 5
"9387" "nh" 1 1 15 1 1 647 51 1 5
"9388" "nh" 1 1 15 1 2 649 57 0 5
"9389" "nh" 1 2 15 1 2 1947 65 1 5
"9390" "nh" 1 2 15 1 1 804 71 0 5
"9391" "nh" 3 2 15 1 2 2590 32 1 5
"9392" "nh" 3 2 15 1 2 1070 74 1 5
"9393" "nh" 3 2 15 1 1 1267 88 0 5
"9394" "nh" 5 2 15 1 2 854 5 1 5
"9395" "nh" 5 2 15 1 1 2593 8 0 5
"9396" "nh" 5 2 15 1 2 865 26 1 5
"9397" "nh" 5 2 15 1 1 809 40 0 5
"9398" "nh" 5 1 15 1 2 835 86 0 5
"9399" "nh" 7 1 15 1 2 719 14 0 5
"9400" "nh" 7 1 15 1 1 1385 44 1 5
"9401" "nh" 7 2 15 1 2 2767 64 1 5
"9402" "nh" 9 2 15 1 1 967 3 0 5
"9403" "nh" 9 1 15 1 1 675 20 1 5
"9404" "nh" 9 1 15 1 1 553 26 1 5
"9405" "nh" 9 1 15 1 2 363 41 0 5
"9406" "nh" 9 1 15 1 2 539 46 0 5
"9407" "nh" 9 1 15 1 1 479 90 1 5
"9408" "nh" 11 2 15 1 1 442 24 0 5
"9409" "nh" 11 2 15 1 2 354 38 1 5
"9410" "nh" 11 2 15 1 2 516 42 1 5
"9411" "nh" 11 2 15 1 1 511 53 0 5
"9412" "nh" 11 2 15 1 2 372 61 1 5
"9413" "nh" 11 1 15 1 1 531 68 1 5
"9414" "nh" 11 2 15 1 1 458 77 0 5
"9415" "nh" 11 1 15 1 1 530 78 1 5
"9416" "nh" 1 1 16 1 2 513 37 0 5
"9417" "nh" 1 1 16 1 2 469 40 0 5
"9418" "nh" 1 1 16 1 2 1288 41 0 5
"9419" "nh" 1 2 16 1 2 538 48 1 5
"9420" "nh" 1 2 16 1 1 652 87 0 5
"9421" "nh" 1 1 16 1 1 718 90 1 5
"9422" "nh" 3 2 16 1 2 1161 3 1 5
"9423" "nh" 3 1 16 1 1 652 25 1 5
"9424" "nh" 3 2 16 1 2 1327 36 1 5
"9425" "nh" 3 2 16 1 2 1308 47 1 5
"9426" "nh" 3 1 16 1 2 1479 49 0 5
"9427" "nh" 3 2 16 1 1 1215 59 0 5
"9428" "nh" 5 1 16 1 2 802 10 0 5
"9429" "nh" 5 2 16 1 1 962 19 0 5
"9430" "nh" 5 1 16 1 2 458 71 0 5
"9431" "nh" 5 2 16 1 1 961 96 0 5
"9432" "nh" 7 2 16 1 2 570 24 1 5
"9433" "nh" 7 2 16 1 2 422 33 1 5
"9434" "nh" 7 1 16 1 2 486 37 0 5
"9435" "nh" 7 2 16 1 2 900 52 1 5
"9436" "nh" 7 1 16 1 1 1751 86 1 5
"9437" "nh" 7 1 16 1 2 2480 90 0 5
"9438" "nh" 7 1 16 1 2 871 93 0 5
"9439" "nh" 9 2 16 1 2 872 13 1 5
"9440" "nh" 9 1 16 1 1 511 34 1 5
"9441" "nh" 9 2 16 1 2 1003 39 1 5
"9442" "nh" 9 2 16 1 2 388 45 1 5
"9443" "nh" 9 1 16 1 1 1066 47 1 5
"9444" "nh" 9 1 16 1 1 741 60 1 5
"9445" "nh" 9 1 16 1 1 371 99 1 5
"9446" "nh" 9 1 16 1 2 1021 100 0 5
"9447" "nh" 11 2 16 1 2 319 2 1 5
"9448" "nh" 11 2 16 1 2 479 8 1 5
"9449" "nh" 11 1 16 1 1 985 32 1 5
"9450" "nh" 11 1 16 1 2 385 46 0 5
"9451" "nh" 11 1 16 1 2 404 81 0 5
"9452" "nh" 11 1 16 1 2 334 86 0 5
"9453" "nh" 11 1 16 1 2 465 94 0 5
"9454" "nh" 1 2 17 1 2 1342 2 1 5
"9455" "nh" 1 1 17 1 2 510 23 0 5
"9456" "nh" 1 2 17 1 2 945 25 1 5
"9457" "nh" 1 2 17 1 2 594 32 1 5
"9458" "nh" 1 2 17 1 2 628 38 1 5
"9459" "nh" 1 1 17 1 1 723 83 1 5
"9460" "nh" 1 1 17 1 1 802 84 1 5
"9461" "nh" 1 1 17 1 2 434 85 0 5
"9462" "nh" 3 2 17 1 1 832 6 0 5
"9463" "nh" 3 1 17 1 1 1009 24 1 5
"9464" "nh" 3 2 17 1 2 1080 34 1 5
"9465" "nh" 3 1 17 1 2 958 71 0 5
"9466" "nh" 5 2 17 1 1 3871 14 0 5
"9467" "nh" 5 2 17 1 2 531 30 1 5
"9468" "nh" 5 1 17 1 2 583 49 0 5
"9469" "nh" 5 2 17 1 2 453 55 1 5
"9470" "nh" 5 1 17 1 2 522 64 0 5
"9471" "nh" 5 1 17 1 2 1674 65 0 5
"9472" "nh" 5 2 17 1 2 415 72 1 5
"9473" "nh" 5 2 17 1 2 434 75 1 5
"9474" "nh" 5 1 17 1 2 524 76 0 5
"9475" "nh" 5 1 17 1 2 413 77 0 5
"9476" "nh" 5 2 17 1 2 418 81 1 5
"9477" "nh" 7 1 17 1 2 579 62 0 5
"9478" "nh" 7 1 17 1 2 411 84 0 5
"9479" "nh" 7 1 17 1 2 1137 88 0 5
"9480" "nh" 7 1 17 1 1 1480 89 1 5
"9481" "nh" 9 1 17 1 2 3190 8 0 5
"9482" "nh" 9 1 17 1 2 447 76 0 5
"9483" "nh" 9 1 17 1 1 492 78 1 5
"9484" "nh" 11 1 17 1 2 505 51 0 5
"9485" "nh" 11 2 17 1 2 406 75 1 5
"9486" "nh" 11 2 17 1 2 289 76 1 5
"9487" "nh" 11 2 17 1 2 371 88 1 5
"9488" "nh" 1 1 18 1 2 588 21 0 5
"9489" "nh" 1 2 18 1 2 434 76 1 5
"9490" "nh" 1 2 18 1 2 614 102 1 5
"9491" "nh" 3 2 18 1 2 521 4 1 5
"9492" "nh" 3 1 18 1 2 885 8 0 5
"9493" "nh" 3 2 18 1 2 563 54 1 5
"9494" "nh" 3 2 18 1 2 597 66 1 5
"9495" "nh" 3 2 18 1 2 1324 72 1 5
"9496" "nh" 3 1 18 1 2 1841 76 0 5
"9497" "nh" 3 1 18 1 2 617 78 0 5
"9498" "nh" 3 1 18 1 2 1184 83 0 5
"9499" "nh" 3 1 18 1 2 3508 89 0 5
"9500" "nh" 3 1 18 1 2 986 94 0 5
"9501" "nh" 3 2 18 1 1 2658 96 0 5
"9502" "nh" 5 1 18 1 2 553 31 0 5
"9503" "nh" 5 1 18 1 2 546 57 0 5
"9504" "nh" 5 2 18 1 2 642 99 1 5
"9505" "nh" 5 2 18 1 2 673 102 1 5
"9506" "nh" 7 1 18 1 2 500 26 0 5
"9507" "nh" 7 2 18 1 2 628 36 1 5
"9508" "nh" 7 2 18 1 2 704 81 1 5
"9509" "nh" 9 2 18 1 2 515 11 1 5
"9510" "nh" 9 1 18 1 1 564 23 1 5
"9511" "nh" 9 2 18 1 2 356 72 1 5
"9512" "nh" 11 2 18 1 2 368 60 1 5
"9513" "nh" 11 1 18 1 2 387 98 0 5
"9514" "nh" 1 1 19 1 2 842 22 0 5
"9515" "nh" 1 2 19 1 2 601 33 1 5
"9516" "nh" 1 1 19 1 2 584 73 0 5
"9517" "nh" 1 2 19 1 2 459 88 1 5
"9518" "nh" 3 2 19 1 2 1162 19 1 5
"9519" "nh" 3 2 19 1 2 1267 20 1 5
"9520" "nh" 3 1 19 1 2 886 22 0 5
"9521" "nh" 3 2 19 1 2 498 23 1 5
"9522" "nh" 3 2 19 1 2 647 44 1 5
"9523" "nh" 3 2 19 1 2 729 61 1 5
"9524" "nh" 3 2 19 1 2 2167 97 1 5
"9525" "nh" 5 1 19 1 2 546 7 0 5
"9526" "nh" 5 2 19 1 2 903 37 1 5
"9527" "nh" 5 1 19 1 2 558 45 0 5
"9528" "nh" 5 1 19 1 2 413 87 0 5
"9529" "nh" 5 1 19 1 2 548 88 0 5
"9530" "nh" 5 2 19 1 2 447 89 1 5
"9531" "nh" 5 2 19 1 2 419 92 1 5
"9532" "nh" 7 2 19 1 2 646 42 1 5
"9533" "nh" 7 2 19 1 2 535 43 1 5
"9534" "nh" 7 1 19 1 2 373 53 0 5
"9535" "nh" 7 2 19 1 2 447 54 1 5
"9536" "nh" 7 2 19 1 2 407 66 1 5
"9537" "nh" 7 2 19 1 2 720 99 1 5
"9538" "nh" 9 2 19 1 2 2094 6 1 5
"9539" "nh" 9 2 19 1 2 1340 9 1 5
"9540" "nh" 9 2 19 1 2 338 29 1 5
"9541" "nh" 9 2 19 1 2 456 52 1 5
"9542" "nh" 9 2 19 1 2 497 59 1 5
"9543" "nh" 9 2 19 1 2 455 70 1 5
"9544" "nh" 9 2 19 1 2 1292 93 1 5
"9545" "nh" 11 2 19 1 2 332 12 1 5
"9546" "nh" 11 1 19 1 2 417 21 0 5
"9547" "nh" 11 1 19 1 2 397 44 0 5
"9548" "nh" 11 1 19 1 2 341 62 0 5
"9549" "nh" 11 2 19 1 2 369 69 1 5
"9550" "nh" 11 1 19 1 2 472 101 0 5
"9551" "nh" 1 1 20 1 2 703 5 0 5
"9552" "nh" 1 2 20 1 1 823 12 0 5
"9553" "nh" 1 2 20 1 2 469 39 1 5
"9554" "nh" 3 2 20 1 2 548 52 1 5
"9555" "nh" 3 2 20 1 2 522 57 1 5
"9556" "nh" 3 2 20 1 2 1132 64 1 5
"9557" "nh" 5 1 20 1 2 496 21 0 5
"9558" "nh" 5 2 20 1 2 487 54 1 5
"9559" "nh" 5 1 20 1 2 417 83 0 5
"9560" "nh" 7 2 20 1 2 461 38 1 5
"9561" "nh" 7 2 20 1 2 412 57 1 5
"9562" "nh" 7 2 20 1 2 508 71 1 5
"9563" "nh" 7 2 20 1 2 513 80 1 5
"9564" "nh" 7 1 20 1 2 1265 95 0 5
"9565" "nh" 9 2 20 1 2 472 30 1 5
"9566" "nh" 11 2 20 1 2 382 1 1 5
"9567" "nh" 11 1 20 1 2 381 7 0 5
"9568" "nh" 11 2 20 1 2 305 15 1 5
"9569" "nh" 11 2 20 1 2 381 58 1 5
"9570" "nh" 11 2 20 1 2 331 63 1 5
"9571" "nh" 11 1 20 1 2 371 71 0 5
"9572" "nh" 11 2 20 1 2 277 85 1 5
"9573" "nh" 11 1 20 1 2 529 102 0 5
"9574" "nh" 1 1 21 1 1 672 61 1 5
"9575" "nh" 1 1 21 1 2 489 63 0 5
"9576" "nh" 1 2 21 1 2 595 67 1 5
"9577" "nh" 1 2 21 1 2 449 82 1 5
"9578" "nh" 3 2 21 1 1 686 26 0 5
"9579" "nh" 3 1 21 1 2 570 70 0 5
"9580" "nh" 5 2 21 1 2 607 9 1 5
"9581" "nh" 5 1 21 1 2 455 13 0 5
"9582" "nh" 5 2 21 1 2 480 22 1 5
"9583" "nh" 5 2 21 1 2 448 46 1 5
"9584" "nh" 5 2 21 1 2 1097 61 1 5
"9585" "nh" 5 2 21 1 2 449 84 1 5
"9586" "nh" 7 2 21 1 2 516 6 1 5
"9587" "nh" 7 2 21 1 2 389 32 1 5
"9588" "nh" 7 2 21 1 2 339 55 1 5
"9589" "nh" 7 2 21 1 2 1192 92 1 5
"9590" "nh" 7 1 21 1 2 424 100 0 5
"9591" "nh" 9 2 21 1 2 646 27 1 5
"9592" "nh" 9 2 21 1 2 432 67 1 5
"9593" "nh" 9 1 21 1 1 376 68 1 5
"9594" "nh" 9 2 21 1 2 436 83 1 5
"9595" "nh" 9 2 21 1 2 390 95 1 5
"9596" "nh" 9 1 21 1 2 373 97 0 5
"9597" "nh" 11 1 21 1 2 334 4 0 5
"9598" "nh" 11 1 21 1 2 373 9 0 5
"9599" "nh" 11 2 21 1 2 305 16 1 5
"9600" "nh" 11 1 21 1 1 379 30 1 5
"9601" "nh" 11 1 21 1 2 382 31 0 5
"9602" "nh" 1 2 22 1 2 752 10 1 5
"9603" "nh" 1 2 22 1 2 530 14 1 5
"9604" "nh" 1 2 22 1 2 589 28 1 5
"9605" "nh" 1 2 22 1 2 644 74 1 5
"9606" "nh" 1 2 22 1 2 515 80 1 5
"9607" "nh" 3 2 22 1 2 1095 12 1 5
"9608" "nh" 3 2 22 1 2 619 48 1 5
"9609" "nh" 3 2 22 1 2 874 82 1 5
"9610" "nh" 3 2 22 1 2 704 92 1 5
"9611" "nh" 3 2 22 1 2 554 98 1 5
"9612" "nh" 5 1 22 1 2 590 20 0 5
"9613" "nh" 5 1 22 1 2 662 32 0 5
"9614" "nh" 5 2 22 1 2 570 63 1 5
"9615" "nh" 5 2 22 1 2 433 79 1 5
"9616" "nh" 7 2 22 1 2 564 4 1 5
"9617" "nh" 7 1 22 1 2 585 17 0 5
"9618" "nh" 7 2 22 1 2 734 21 1 5
"9619" "nh" 7 2 22 1 2 648 23 1 5
"9620" "nh" 7 1 22 1 2 569 39 0 5
"9621" "nh" 7 2 22 1 2 518 47 1 5
"9622" "nh" 7 2 22 1 2 321 58 1 5
"9623" "nh" 7 2 22 1 2 388 70 1 5
"9624" "nh" 9 2 22 1 2 424 50 1 5
"9625" "nh" 9 2 22 1 2 541 57 1 5
"9626" "nh" 9 2 22 1 2 465 61 1 5
"9627" "nh" 9 2 22 1 2 382 69 1 5
"9628" "nh" 9 2 22 1 2 448 82 1 5
"9629" "nh" 11 1 22 1 2 350 34 0 5
"9630" "nh" 11 2 22 1 2 298 47 1 5
"9631" "nh" 11 2 22 1 2 426 74 1 5
"9632" "nh" 1 2 23 1 2 606 72 1 5
"9633" "nh" 1 2 23 1 2 473 98 1 5
"9634" "nh" 1 2 23 1 2 630 100 1 5
"9635" "nh" 3 2 23 1 2 587 13 1 5
"9636" "nh" 3 2 23 1 2 666 38 1 5
"9637" "nh" 3 2 23 1 2 554 63 1 5
"9638" "nh" 3 2 23 1 2 646 68 1 5
"9639" "nh" 3 2 23 1 2 540 80 1 5
"9640" "nh" 3 1 23 1 2 450 102 0 5
"9641" "nh" 5 2 23 1 2 624 39 1 5
"9642" "nh" 5 2 23 1 2 549 50 1 5
"9643" "nh" 5 2 23 1 2 460 53 1 5
"9644" "nh" 7 2 23 1 2 1141 30 1 5
"9645" "nh" 7 2 23 1 2 491 50 1 5
"9646" "nh" 7 2 23 1 2 420 67 1 5
"9647" "nh" 9 2 23 1 2 356 28 1 5
"9648" "nh" 9 2 23 1 2 480 42 1 5
"9649" "nh" 9 2 23 1 2 405 44 1 5
"9650" "nh" 9 1 23 1 2 467 102 0 5
"9651" "nh" 11 2 23 1 2 323 13 1 5
"9652" "nh" 11 2 23 1 2 273 14 1 5
"9653" "nh" 11 1 23 1 2 331 28 0 5
"9654" "nh" 11 2 23 1 2 341 82 1 5
"9655" "nh" 11 2 23 1 2 252 83 1 5
"9656" "nh" 1 2 24 1 2 586 11 1 5
"9657" "nh" 1 2 24 1 2 576 58 1 5
"9658" "nh" 1 2 24 1 2 487 78 1 5
"9659" "nh" 3 2 24 1 2 748 86 1 5
"9660" "nh" 3 2 24 1 2 771 93 1 5
"9661" "nh" 5 1 24 1 2 563 11 0 5
"9662" "nh" 5 2 24 1 2 495 12 1 5
"9663" "nh" 5 2 24 1 2 637 62 1 5
"9664" "nh" 5 2 24 1 2 361 66 1 5
"9665" "nh" 5 2 24 1 2 451 95 1 5
"9666" "nh" 5 2 24 1 2 537 100 1 5
"9667" "nh" 7 2 24 1 2 421 51 1 5
"9668" "nh" 9 2 24 1 2 489 7 1 5
"9669" "nh" 9 2 24 1 2 404 19 1 5
"9670" "nh" 9 2 24 1 2 499 35 1 5
"9671" "nh" 9 2 24 1 2 452 43 1 5
"9672" "nh" 9 2 24 1 2 462 77 1 5
"9673" "nh" 9 2 24 1 2 365 88 1 5
"9674" "nh" 11 2 24 1 2 368 26 1 5
"9675" "nh" 11 1 24 1 2 382 57 0 5
"9676" "nh" 11 2 24 1 2 482 100 1 5
"9677" "nh" 1 2 25 1 2 513 16 1 5
"9678" "nh" 1 2 25 1 2 468 56 1 5
"9679" "nh" 1 2 25 1 2 749 68 1 5
"9680" "nh" 1 2 25 1 2 569 77 1 5
"9681" "nh" 3 2 25 1 2 541 7 1 5
"9682" "nh" 3 2 25 1 2 604 21 1 5
"9683" "nh" 3 2 25 1 2 519 45 1 5
"9684" "nh" 3 2 25 1 2 678 50 1 5
"9685" "nh" 5 2 25 1 2 516 4 1 5
"9686" "nh" 5 2 25 1 2 458 17 1 5
"9687" "nh" 7 2 25 1 2 594 15 1 5
"9688" "nh" 7 2 25 1 2 701 28 1 5
"9689" "nh" 7 2 25 1 2 467 60 1 5
"9690" "nh" 9 2 25 1 2 508 18 1 5
"9691" "nh" 9 1 25 1 2 417 21 0 5
"9692" "nh" 11 1 25 1 2 298 10 0 5
"9693" "nh" 11 1 25 1 2 339 17 0 5
"9694" "nh" 11 2 25 1 2 364 22 1 5
"9695" "nh" 11 2 25 1 2 563 35 1 5
"9696" "nh" 11 2 25 1 2 315 52 1 5
"9697" "nh" 11 2 25 1 2 450 97 1 5
"9698" "nh" 1 2 26 1 2 511 9 1 5
"9699" "nh" 1 2 26 1 2 529 44 1 5
"9700" "nh" 3 1 26 1 2 520 5 0 5
"9701" "nh" 3 2 26 1 2 538 17 1 5
"9702" "nh" 3 2 26 1 2 565 28 1 5
"9703" "nh" 3 2 26 1 2 532 91 1 5
"9704" "nh" 5 2 26 1 2 490 24 1 5
"9705" "nh" 5 2 26 1 2 563 35 1 5
"9706" "nh" 7 2 26 1 2 512 9 1 5
"9707" "nh" 9 2 26 1 2 588 51 1 5
"9708" "nh" 9 2 26 1 2 373 84 1 5
"9709" "nh" 1 2 27 1 2 563 19 1 5
"9710" "nh" 1 2 27 1 2 417 95 1 5
"9711" "nh" 3 2 27 1 2 644 79 1 5
"9712" "nh" 5 2 27 1 2 570 36 1 5
"9713" "nh" 5 2 27 1 2 782 43 1 5
"9714" "nh" 7 2 27 1 2 367 87 1 5
"9715" "nh" 1 2 28 1 2 434 29 1 5
"9716" "nh" 7 2 28 1 2 488 74 1 5
"9717" "nh" 7 2 28 1 2 481 101 1 5
"9718" "nh" 9 2 28 1 2 514 48 1 5
"9719" "nh" 11 2 28 1 2 377 50 1 5
"9720" "nh" 11 2 28 1 2 401 67 1 5
"9721" "nh" 1 2 29 1 2 497 4 1 5
"9722" "nh" 1 2 29 1 2 571 55 1 5
"9723" "nh" 1 2 29 1 2 581 70 1 5
"9724" "nh" 3 2 29 1 2 505 14 1 5
"9725" "nh" 9 2 29 1 2 470 62 1 5
"9726" "nh" 1 2 30 1 2 523 60 1 5
"9727" "nh" 3 2 30 1 2 607 16 1 5
"9728" "nh" 3 2 30 1 2 464 31 1 5
"9729" "nh" 5 2 30 1 2 474 15 1 5
"9730" "nh" 9 2 30 1 2 371 63 1 5
"9731" "nh" 7 2 31 1 2 664 19 1 5
"9732" "nh" 7 2 31 1 2 397 68 1 5
"9733" "nh" 7 2 31 1 2 383 77 1 5
"9734" "nh" 9 2 32 1 2 598 5 1 5
"9735" "nh" 9 2 32 1 2 323 31 1 5
